num,title,link,content
74,"""삼성페이는 절대 포기못해""…한국인 '최애' 금융앱 1위",https://www.hankyung.com/economy/article/202008191793i,금융 앱 사용자수에서 압도적 1위를 차지했다. 간편송금 업체 토스만 20대들 사이에서 1위에 올랐을 뿐이다. 앱 분석업체 와이즈앱은 국내 안드로이드 스마트폰 사용자가 7월 한 달 간 가장 많이 사용한 금융 분야...
75,"쿠콘, 마이데이터 금융사 위한 통합금융 오픈 API 플랫폼 제공",https://zdnet.co.kr/view/?no=20200821103334,"비즈니스 정보제공 전문 기업 쿠콘은 마이데이터 사업 시행에 대응하려는 금융회사를 대상으로 통합금융 오픈API 플랫폼 구축 사업을 진행 중이라고 21일 밝혔다. 데이터3법(개인정보보호법, 정보통신망법..."
76,"몸집 불리는 ‘서울핀테크랩’, 비대면 금융산업 집중 육성",http://news.kmib.co.kr/article/view.asp?arcid=0924152454&code=11131400&cp=nv,서울시 ‘핀테크(기술과 금융) 스타트업’ 육성기관 ‘서울핀테크랩’의 몸집이 크게 불어난다. 기존... 포스트 코로나 시대 비대면 금융산업 육성에 속도를 낸다는 취지다. 서울핀테크랩이 확장되면 입주가능 기업이...
77,"금융CEO 연임 행진, KB-하나-산은도 이어갈까",https://www.donga.com/news/article/all/20200819/102560718/1,"올해 임기가 끝나는 금융지주 최고경영자(CEO)들의 연임 여부에 관심이 쏠리고 있다. 조용병 신한금융지주 회장과 손태승 우리금융지주 회장은 3월 연임에 성공했고, 윤종규 KB금융지주 회장은 3연임에 도전한다. 이미..."
78,우리금융-KT '맞손'…마이 데이터·페이먼트 공동 대응,https://cnbc.sbs.co.kr/article_hub/10000993370?division=NAVER,"우리금융그룹과 KT그룹이 금융과 정보통신기술(ICT)을 융합한 협력 체계 구축에 본격 나섭니다. 우리금융그룹은 서울 중구 우리은행 본점에서 손태승 우리금융 회장과 구현모 KT 대표이사, 권광석 우리은행장과 이동면..."
79,"KB저축은행, '키위뱅크' 금융 전산화 결정판",http://www.kpinews.co.kr/news/articleView.html?idxno=124060,?KB저축은행이?대출 시스템 전 과정을?비대면으로 구현한 금융 전산화의 결정판 '키위뱅크(kiwi bank)'를 선보이며 고객중심 '디지털 전환'?선두에 섰다. 21일 금융권에 따르면 지난달 KB저축은행은 모바일뱅킹...
80,"""SPC삼립, 하반기도 B2B 녹록지 않아...목표가↓"" - 하나금융투자",http://www.newspim.com/news/view/20200821000099,"하나금융투자는 SPC삼립에 대한 투자의견을 매수로 유지하되, 목표주가는 7만8000원으로 하향 조정했다. 심은주 하나금융투자 연구원은 21일 ""본업(제빵) 매출액은 전년 동기 대비 4.2% 증가했으나 전 분기 대비 성장률..."
81,하나은행 '뉴 하나원큐' 앱 출시…금융서비스 한눈에 본다,http://biz.newdaily.co.kr/site/data/html/2020/08/20/2020082000038.html,"뉴데일리 윤희원 기자 = 하나은행은 종합 금융서비스를 담은 모바일 앱 '뉴 하나원큐'를 출시한다고 20일... 또한 하나금융그룹 관계사들과의 연계를 통해 주식 거래, 보험 진단, 카드 거래 등 다양한 금융거래를 SSO(한 번의..."
82,금융위 부위원장 “금융회사 신용대출 관리 필요”,http://www.hani.co.kr/arti/economy/finance/958403.html,손병두 금융위원회 부위원장은 19일 최근 증가 폭이 더욱 커진 신용대출에 대해 금융권이 각별히 관리할 필요가 있다고 밝혔다. 손 부위원장은 이날 서울 중구 은행회관에서 열린 금융리스크 대응반 회의에서 이같이...
83,"DGB대구은행, SK텔레콤과 금융권 최초 양자보안기술 추진",http://www.ekn.kr/news/article.html?no=518306,"양사는 이번 협약으로 금융권 최초 양자보안 기술의 선제적 적용을 통한 사용자 보안성 강화, 고객... DGB대구은행 관계자는 ""교묘한 기술로 스마트폰에 탑재된 금융 정보를 이용하는 스미싱 공격 등의 개인정보..."
84,"與, 부동산 시장 감독에 개인금융 정보 요구 법안 준비",http://www.fnnews.com/news/202008201606356443,"개인 금융자산과 신용정보 등 민감한 개인정보 요구권한도 시장단속 공무원에 부여하는 개정안이 여당에서 추진되고 있다. 허영 더불어민주당 의원은 국토교통부와 부동산 감독 관련 기구에 보험료, 금융자산, 신용정보 등..."
85,금감원·수출입銀 등 금융公기관 '하반기 신입 채용' 본격 시작,https://www.news1.kr/articles/?4032708,"금융감독원, 한국수출입은행, 한국예탁결제원, 예금보험공사, 주택도시보증공사 등 금융공공기관이 하반기 신입 채용을 본격 시작한다. 특히 필기전형의 경우 금융감독원, 수출입은행, 주택도시보증공사와 더불어..."
86,"DGB금융그룹, 수재민 성금 2000만원 전달",http://www.etnews.com/20200819000344,"DGB금융그룹(회장 김태오)은 이번 집중호우로 인해 피해를 입은 광주 지역 수재민들을 돕기 위해 19일... 성금은 DGB금융그룹 임직원 급여 1%나눔, 계열사 기부금을 재원으로 마련된 2000만원이다. 이와 함께 대구은행은..."
87,"KT-우리금융, ‘디지털 금융 혁신’ 손잡다",https://www.donga.com/news/article/all/20200819/102560798/1,KT와 우리금융그룹이 전략적 제휴를 맺고 디지털과 금융을 융합한 신사업 개발에 협력하기로 했다. 양사는 19일 서울 중구 우리금융 본사에서 ‘금융의 디지털 전환을 위한 업무협약(MOU)’을 맺었다. 양사는 △인공지능...
88,"금융감독원, 21일 유튜브 채용설명회",http://yna.kr/AKR20200819049900002?did=1195m,금융감독원은 2021년도 신입직원 채용설명회를 오는 21일 온라인으로 개최한다고 밝혔다. 금감원 채용 담당자가 모집 요강 등을 안내하고 올해 입사한 신입직원 4명이 취업 준비 노하우를 전달할 예정이다....
89,"우리금융그룹, '디노랩' 입주 스타트업 대상 금융IT 교육 진행",http://www.thefirstmedia.net/news/articleView.html?idxno=61983,사진=우리금융 우리금융그룹은 스타트업(Start-up) 육성 프로그램인 '디노랩(Digital Innovation Lab)' 입주기업을 대상으로 서울 성수동 통합센터에서 금융IT 교육을 진행했다고 21일 밝혔다. 그동안 혁신적인 아이디어를 보유한...
90,"기재차관 ""소상공인 2차 금융 지원 확대할 것""",http://news.mk.co.kr/newsRead.php?no=861056&year=2020,김용범 기획재정부 1차관은 소상공인 2차 금융 지원 프로그램을 통해 적극적인 금융지원을 지속하겠다고 21일 밝혔다. 이날 정부서울청사에서 열린 '제22차 혁신성장 전략점검회의 겸 정책점검회의 겸 제8차...
91,"'금융 공기업의 꽃' 예보, 신입 30명 채용한다",https://www.sedaily.com/NewsView/1Z6N1G8R85,"예보는 정부의 일자리 창출 정책에 부응하고 부보금융회사의 리스크관리, 부실책임조사 등 업무 수요가 높은 상황을 반영해 공채를 실시한다는 계획이다. 분야별로 금융일반 18명, 금융통계 3명, 회수조사 5명, IT 4명을..."
92,"[서울핀테크랩] 서울시 ""핀테크 앞세워 아시아 금융 허브를 꿈꾼다""",http://it.chosun.com/site/data/html_dir/2020/08/19/2020081903932.html,"금융계는 물론 정보통신기술(ICT)업계, 스타트업 업계는 새로운 서비스를 내놓고 무한경쟁에 뛰어든... <편집자 주> 홍콩은 아시아 금융허브로 꼽혀왔다. 하지만 최근 홍콩의 지위가 위태롭다. 미중 무역갈등과 홍콩..."
93,금융권 '라임 100% 배상안' 수용 시한 임박에 다시 눈치 게임,http://www.digitaltoday.co.kr/news/articleView.html?idxno=245211,오는 27일까지 라임운용 무역금융펀드 판매사들은 금감원 권고에 대해 수용 여부를 밝혀야만 한다. [사진:라임자산운용 홈페이지] 라임자산운용의 무역금융펀드 100% 배상안 수용 여부를 놓고 판매사들의 장고가 이어지고...
94,"“언택트 시대, 개인정보보안은 필수”…SKT, ‘금융+5G양자보안’ 모바일뱅킹...",http://www.sportsseoul.com/news/read/949096?ref=naver,특히 금융 분야에서의 보안은 필수불가결한 사안임에 틀림이 없다. 이에 SK텔레콤이 자사의 5G(5세대 이동통신) 양자보안 기술을 금융에 적용해 개인정보 보안성을 한층 더 강화한 금융서비스를 내놓았다. SK텔레콤은...
95,우리금융-KT의 '디지털 동맹' 윤곽,https://www.paxnetnews.com/articles/64374,우리금융그룹과 KT그룹이 구체적인 청사진을 내놨다. 양사는 지난 2017년 서비스를 시작한 인터넷전문은행인 케이뱅크 설립을 함께 준비하며 협업한 경험이 있다. 양사는 현재도 케이뱅크의 1·2대주주다. 우리금융과 KT는...
96,"대전 대덕구 ""탈(脫)석탄 금융기관에 재정 맡긴다""",https://www.nocutnews.co.kr/news/5398003,"기후위기에 대응하기 위한 것으로 앞으로 대덕구 구금고 지정을 신청하는 금융기관은 미세먼지 주범인... 기후금융 확산에 적극 동참하겠다""고 밝혔다. 한편 앞서 충남도와 서울시교육청 등이 금고 선정 시 탈석탄과..."
97,"""유한양행, 기술이전 계약으로 R&D 역량 재부각…목표가↑""-하나금융투자",https://www.dailian.co.kr/news/view/913786/?sc=Naver,"하나금융투자는 21일 유한양행에 대해 전혀 예상치 못했던 대규모 기술이전 계약을 체결하면서... 선민정 하나금융투자 연구원은 ""유한양행은 지난 20일 미국 바이오텍 회사인 프로세사 파마슈티컬과 기능성..."
98,"윤종규 KB금융 회장, MZ세대 직원들과 'e-소통라이브' 두 번째 시간 가져",http://www.thefirstmedia.net/news/articleView.html?idxno=61988,"사진=KB금융 KB금융그룹은 지난 12일에 이어, 19일 CEO와 그룹 MZ세대 직원들이 함께 유튜브 생중계를 통해 격의 없는 대화와 이야기를 나눈 'e-소통라이브' 두 번째 시간을 가졌다고 21일 밝혔다. 이 날 행사에는 지난..."
99,"신한카드, 글로벌 자동차금융 확대전략 '시동'",http://www.kbanker.co.kr/news/articleView.html?idxno=92935,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 양사는 베이세노프 다우렌(Beisenov Dauren) 비펙... 자동차 금융, 신용대출 등 소매 대출 상품을 취급하고 있다. 지난해 말 기준 누적 취급액 447억원, 자산 225억원..."
100,"""AI가 맞는 은행 만든다""…KT-우리금융 '맞손'",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202008190228&t=NN,대한민국에 통신과 금융을 최초로 선보인 KT와 우리금융이 손을 잡았다. KT그룹과 우리금융그룹은 우리은행 본점에서 전략적 제휴 협약을 체결했다고 19일 밝혔다. 양사는 대한민국 1호 인터넷전문은행인 케이뱅크의...
101,부동산금융에 2100조원 몰렸다…10년 만에 두 배 증가,http://realty.chosun.com/site/data/html_dir/2020/08/20/2020082001074.html,저금리에 따라 부동산 금융에 몰린 돈이 2100조원을 돌파했다. 집값이 급락하거나 금리가 상승할 경우... 부동산 금융 익스포저(위험노출액) 잔액이 총 2105조3000억원으로 집계됐다. 부동산 금융 익스포저란 가계...
102,VC 품은 신한금융…두산 '네오플럭스' 730억에 인수,http://news.mt.co.kr/mtview.php?no=2020082017472840820,신한금융지주가 두산그룹 벤처캐피탈(VC) 자회사 네오플럭스를 인수했다. 신한금융은 20일 두산과 네오플럭스 주식매매계약(SPA)을 체결했다고 밝혔다. 양사는 이날 각각 이사회를 열고 네오플럭스 지분 매매 안건을...
103,"SKT-대구은행 ""업계 최초 5G 양자보안 금융서비스 개발""",https://www.sedaily.com/NewsView/1Z6NIU1Q0B,"SK텔레콤은 대구은행과 손잡고 이 같은 5G스마트폰 기반의 양자보안 금융서비스를 공동 개발했다고 20일... 양사는 양자보안 산업의 생태계를 금융 영역으로 확장해 ‘테크핀(TechFin, 기금융 합성어)’ 시장을..."
104,11월부터 2000만원 이하 임대·금융 소득자도 건보료 물린다,https://news.joins.com/article/olink/23446807,지난해 2000만 원 이하 주택임대소득이나 금융소득을 올린 국민에 대해서도 오는 11월부터 건강보험료가... 하지만 소득에 적정 보험료를 부과하기 위해 2000만 원 이하 주택임대 및 금융 소득에도 건보료를 부과하기로...
105,"두산, 신한금융지주에 네오플럭스 매각… 재무구조 개선 ‘속도’",http://www.edaily.co.kr/news/newspath.asp?newsid=03752326625869288,두산(000150)은 그룹 재무구조 개선 일환으로 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일... 그룹 재무구조 악화의 핵심인 두산중공업(034020)도 앞서 지난 2일 클럽모우CC를 하나금융-모아미래도...
106,"IBK기업은행, '소상공인 2차 금융지원 대출' 금리 인하",https://www.hankyung.com/economy/article/2020082067036,"IBK기업은행은 인터넷?모바일뱅킹에서 실행되는 '소상공인 2차 금융지원 대출'의 최고 금리를 기존의 연 3... 앞서 기업은행은 지난 6월 인터넷?모바일뱅킹에서 소상공인 2차 금융지원 대출의 대출 신청, 보증서 발급..."
